Time (sec)	Arena	Track	Pos. X (mm)	Pos. Y (mm)	Label
22.2667	1	3	414.769	1082.76	1
22.3	1	3	413.456	1081.51	1
22.3333	1	3	412.06	1079.06	1
22.3667	1	3	410.865	1077.65	1
22.4	1	3	409.808	1078.5	1
22.4333	1	3	409.033	1080.26	1
22.4667	1	3	408.358	1082.54	1
22.5	1	3	407.435	1084.85	1
22.5333	1	3	406.273	1087.05	1
22.5667	1	3	405.362	1089.1	1
22.6	1	3	404.61	1091.19	1
22.6333	1	3	403.644	1092.99	1
22.6667	1	3	402.422	1094.13	1
22.7	1	3	401.205	1092.3	1
22.7333	1	3	400.424	1088.44	1
22.7667	1	3	400.129	1086.07	1
22.8	1	3	400.005	1086.35	1
22.8333	1	3	399.774	1086.74	1
22.8667	1	3	399.748	1086.82	1
22.9	1	3	400.212	1086.53	1
22.9333	1	3	401.053	1085.89	1
22.9667	1	3	402.019	1085.14	1
23	1	3	403.016	1084.33	1
23.0333	1	3	404.08	1083.44	1
23.0667	1	3	405.137	1082.56	1
23.1	1	3	406.169	1081.63	1
23.1333	1	3	407.256	1080.6	1
23.1667	1	3	408.304	1079.55	1
23.2	1	3	409.314	1078.6	1
23.2333	1	3	410.333	1077.8	1
23.2667	1	3	411.352	1076.99	1
23.3	1	3	412.266	1076.19	1
23.3333	1	3	413.168	1075.6	1
23.3667	1	3	414.049	1075.24	1
23.4	1	3	414.887	1074.93	1
23.4333	1	3	415.697	1074.67	1
23.4667	1	3	416.46	1074.32	1
23.5	1	3	417.22	1073.85	1
23.5333	1	3	417.984	1073.51	1
23.5667	1	3	418.781	1073.31	1
23.6	1	3	419.626	1072.97	1
23.6333	1	3	420.435	1072.53	1
23.6667	1	3	421.17	1072.2	1
23.7	1	3	421.86	1071.99	1
23.7333	1	3	422.51	1071.81	1
23.7667	1	3	423.312	1071.52	1
23.8	1	3	424.386	1071.05	1
23.8333	1	3	425.489	1070.53	1
23.8667	1	3	426.375	1070.22	1
23.9	1	3	426.931	1070.12	1
23.9333	1	3	427.118	1070.12	0
23.9667	1	3	427.122	1070.12	0
24	1	3	427.121	1070.12	0
24.0333	1	3	427.122	1070.12	0
24.0667	1	3	427.122	1070.12	0
24.1	1	3	427.122	1070.12	0
24.1333	1	3	427.122	1070.12	0
24.1667	1	3	427.122	1070.12	0
24.2	1	3	429.847	1069.28	0
24.2333	1	3	434.819	1067.76	1
24.2667	1	3	438.484	1066.62	1
24.3	1	3	439.544	1066.27	1
24.3333	1	3	440.561	1065.95	1
24.3667	1	3	441.817	1065.47	1
24.4	1	3	443.045	1064.89	1
24.4333	1	3	444.212	1064.39	1
24.4667	1	3	445.334	1063.97	1
24.5	1	3	446.419	1063.47	1
24.5333	1	3	447.484	1062.81	1
24.5667	1	3	448.831	1061.97	1
24.6	1	3	450.317	1061.18	1
24.6333	1	3	451.545	1060.6	1
24.6667	1	3	452.372	1060.22	1
24.7	1	3	453.323	1059.69	1
24.7333	1	3	454.59	1058.89	1
24.7667	1	3	455.89	1058.06	1
24.8	1	3	456.956	1057.47	1
24.8333	1	3	457.962	1056.98	1
24.8667	1	3	458.897	1056.43	1
24.9	1	3	460.066	1055.88	1
24.9333	1	3	461.415	1055.46	1
24.9667	1	3	462.459	1055.28	1
25	1	3	463.437	1055	1
25.0333	1	3	464.883	1054.55	1
25.0667	1	3	466.039	1054.24	1
25.1	1	3	466.695	1054.18	1
25.1333	1	3	467.64	1054.16	1
25.1667	1	3	468.663	1054.16	1
25.2	1	3	470.167	1054.21	0
25.2333	1	3	472.322	1054.21	1
25.2667	1	3	474.288	1054.12	1
25.3	1	3	475.295	1053.99	1
25.3333	1	3	476.399	1053.91	1
25.3667	1	3	477.758	1053.84	1
25.4	1	3	479.153	1053.81	1
25.4333	1	3	480.351	1053.76	1
25.4667	1	3	481.644	1053.7	1
25.5	1	3	482.945	1053.64	1
25.5333	1	3	484.12	1053.63	1
25.5667	1	3	484.989	1053.61	1
25.6	1	3	485.986	1053.47	1
25.6333	1	3	487.364	1053.32	1
25.6667	1	3	488.87	1053.27	1
25.7	1	3	490.102	1053.27	1
25.7333	1	3	491.006	1053.26	1
25.7667	1	3	491.823	1053.22	1
25.8	1	3	492.859	1053.12	1
25.8333	1	3	494.027	1053.01	1
25.8667	1	3	495.189	1052.85	1
25.9	1	3	496.545	1052.67	1
25.9333	1	3	498.251	1052.45	1
25.9667	1	3	499.904	1052.15	1
26	1	3	501.131	1051.88	1
26.0333	1	3	502.18	1051.73	1
26.0667	1	3	503.409	1051.65	1
26.1	1	3	504.756	1051.44	1
26.1333	1	3	506.289	1051.05	1
26.1667	1	3	507.573	1050.67	1
26.2	1	3	508.717	1050.43	0
26.2333	1	3	509.814	1050.23	1
26.2667	1	3	510.493	1050.11	0
26.3	1	3	510.516	1050.11	0
26.3333	1	3	511.964	1049.88	0
26.3667	1	3	514.454	1049.49	1
26.4	1	3	516.018	1049.24	0
26.4333	1	3	517.114	1049.07	0
26.4667	1	3	519.827	1048.63	1
26.5	1	3	522.771	1048.2	1
26.5333	1	3	524.57	1048.08	1
26.5667	1	3	526.054	1048.06	1
26.6	1	3	527.435	1047.97	1
26.6333	1	3	528.048	1047.9	0
26.6667	1	3	528.064	1047.9	0
26.7	1	3	528.06	1047.9	0
26.7333	1	3	528.061	1047.9	0
26.7667	1	3	528.06	1047.9	0
26.8	1	3	530.666	1047.93	0
26.8333	1	3	535.127	1047.97	1
26.8667	1	3	538.282	1048.11	0
26.9	1	3	539.191	1048.38	1
26.9333	1	3	540.33	1048.59	1
26.9667	1	3	541.449	1048.63	1
27	1	3	542.533	1048.61	1
27.0333	1	3	543.773	1048.64	1
27.0667	1	3	545.168	1048.7	1
27.1	1	3	546.421	1048.77	1
27.1333	1	3	547.644	1048.8	1
27.1667	1	3	548.644	1048.81	1
27.2	1	3	548.928	1048.77	1
27.2333	1	3	548.653	1048.78	1
27.2667	1	3	548.105	1048.86	1
27.3	1	3	547.194	1048.9	1
27.3333	1	3	545.961	1048.87	1
27.3667	1	3	544.658	1048.87	1
27.4	1	3	543.46	1048.88	1
27.4333	1	3	542.418	1048.93	1
27.4667	1	3	541.404	1048.97	1
27.5	1	3	540.332	1048.93	1
27.5333	1	3	539.298	1048.88	1
27.5667	1	3	538.391	1048.72	1
27.6	1	3	537.622	1048.4	1
27.6333	1	3	536.934	1047.98	1
27.6667	1	3	536.273	1047.65	1
27.7	1	3	535.602	1047.37	1
27.7333	1	3	534.926	1047.18	1
27.7667	1	3	534.43	1047.07	1
27.8	1	3	534.26	1046.93	1
27.8333	1	3	533.95	1046.75	1
27.8667	1	3	532.898	1046.67	1
27.9	1	3	531.664	1046.66	1
27.9333	1	3	530.567	1046.46	0
27.9667	1	3	529.678	1046.16	1
0	1	4	333.695	1065.36	1
0.0333333	1	4	332.35	1065.86	1
0.0666667	1	4	330.73	1066.44	1
0.1	1	4	329.261	1066.92	1
0.133333	1	4	327.792	1067.37	1
0.166667	1	4	326.227	1067.86	1
0.2	1	4	324.741	1068.34	1
0.233333	1	4	323.13	1068.88	1
0.266667	1	4	321.431	1069.45	1
0.3	1	4	319.669	1069.95	1
0.333333	1	4	318.01	1070.33	1
0.366667	1	4	316.308	1070.74	1
0.4	1	4	314.683	1071.12	1
0.433333	1	4	313.101	1071.51	1
0.466667	1	4	311.499	1071.9	1
0.5	1	4	309.813	1072.23	1
0.533333	1	4	308.294	1072.49	1
0.566667	1	4	306.837	1072.79	1
0.6	1	4	305.223	1073.11	1
0.633333	1	4	303.619	1073.43	1
0.666667	1	4	302.102	1073.9	1
0.7	1	4	300.643	1074.45	1
0.733333	1	4	299.247	1074.91	1
0.766667	1	4	297.871	1075.32	1
0.8	1	4	296.394	1075.84	1
0.833333	1	4	295.056	1076.52	1
0.866667	1	4	293.783	1077.37	1
0.9	1	4	292.4	1078.29	1
0.933333	1	4	291.041	1079.19	1
0.966667	1	4	289.77	1080.17	1
1	1	4	288.509	1081.36	1
1.03333	1	4	287.304	1082.65	1
1.06667	1	4	286.182	1083.94	1
1.1	1	4	285.134	1085.25	1
1.13333	1	4	284.224	1086.65	1
1.16667	1	4	283.453	1088.07	1
1.2	1	4	282.75	1089.48	1
1.23333	1	4	281.858	1090.34	1
1.26667	1	4	280.638	1090.49	1
1.3	1	4	279.527	1090.67	1
1.33333	1	4	278.976	1091.29	1
1.36667	1	4	278.837	1091.9	1
1.4	1	4	278.889	1091.99	1
1.43333	1	4	279.309	1091.32	1
1.46667	1	4	280.095	1089.96	1
1.5	1	4	280.948	1088.55	1
1.53333	1	4	281.911	1087.52	1
1.56667	1	4	283.214	1086.82	1
1.6	1	4	284.765	1086.2	1
1.63333	1	4	286.412	1085.59	1
1.66667	1	4	288.096	1084.88	1
1.7	1	4	289.848	1083.95	1
1.73333	1	4	291.965	1082.81	1
1.76667	1	4	294.434	1081.58	1
1.8	1	4	296.592	1080.54	1
1.83333	1	4	298.092	1079.76	1
1.86667	1	4	299.316	1078.99	1
1.9	1	4	300.556	1078.17	1
1.93333	1	4	301.769	1077.39	1
1.96667	1	4	302.871	1076.58	1
2	1	4	303.868	1075.73	1
2.03333	1	4	304.748	1074.99	1
2.06667	1	4	305.62	1074.26	1
2.1	1	4	306.59	1073.43	1
2.13333	1	4	307.724	1072.45	1
2.16667	1	4	308.853	1071.5	1
2.2	1	4	309.771	1070.79	1
2.23333	1	4	310.533	1070.15	1
2.26667	1	4	311.251	1069.41	1
2.3	1	4	312.003	1068.53	1
2.33333	1	4	312.905	1067.54	1
2.36667	1	4	313.953	1066.38	1
2.4	1	4	314.964	1065.28	1
2.43333	1	4	315.941	1064.25	1
2.46667	1	4	317.036	1063.2	1
2.5	1	4	318.269	1061.99	1
2.53333	1	4	319.576	1060.64	1
2.56667	1	4	320.992	1059.24	1
2.6	1	4	322.406	1058.01	1
2.63333	1	4	323.696	1056.86	1
2.66667	1	4	324.797	1055.89	1
2.7	1	4	325.689	1055.28	1
2.73333	1	4	326.422	1055	1
2.76667	1	4	327.28	1054.68	1
2.8	1	4	328.189	1054.42	1
2.83333	1	4	328.767	1054.45	1
2.86667	1	4	328.743	1054.89	1
2.9	1	4	328.067	1055.58	1
2.93333	1	4	326.782	1056.28	1
2.96667	1	4	325.259	1056.85	1
3	1	4	323.649	1057.34	1
3.03333	1	4	321.924	1057.74	1
3.06667	1	4	320.097	1058.19	1
3.1	1	4	318.409	1058.74	1
3.13333	1	4	316.726	1059.19	1
3.16667	1	4	315.052	1059.39	1
3.2	1	4	313.435	1059.53	1
3.23333	1	4	312.002	1059.58	1
3.26667	1	4	310.558	1059.42	1
3.3	1	4	309.162	1059.05	1
3.33333	1	4	307.728	1058.61	1
3.36667	1	4	306.353	1058.1	1
3.4	1	4	305.058	1057.37	1
3.43333	1	4	303.822	1056.36	1
3.46667	1	4	302.46	1055.23	1
3.5	1	4	301.148	1054.05	1
3.53333	1	4	299.959	1052.7	1
3.56667	1	4	298.908	1051.28	1
3.6	1	4	297.981	1049.88	1
3.63333	1	4	297.137	1048.51	1
3.66667	1	4	296.247	1047.1	1
3.7	1	4	295.263	1045.73	1
3.73333	1	4	294.313	1044.39	1
3.76667	1	4	293.827	1043.02	1
3.8	1	4	293.767	1041.69	1
3.83333	1	4	293.5	1040.51	1
3.86667	1	4	292.667	1039.32	1
3.9	1	4	291.625	1038.03	1
3.93333	1	4	290.583	1036.73	1
3.96667	1	4	289.445	1035.53	1
4	1	4	288.155	1034.42	1
4.03333	1	4	286.764	1033.47	1
4.06667	1	4	285.334	1032.64	1
4.1	1	4	284.126	1032.02	1
4.13333	1	4	283.254	1031.63	1
4.16667	1	4	282.555	1031.15	1
4.2	1	4	282.014	1030.57	1
4.23333	1	4	281.737	1030.26	1
4.26667	1	4	281.881	1030.15	1
4.3	1	4	282.339	1029.91	1
4.33333	1	4	282.844	1029.53	1
4.36667	1	4	283.389	1028.96	1
4.4	1	4	284.223	1028.17	1
4.43333	1	4	285.154	1027.12	1
4.46667	1	4	285.944	1025.83	1
4.5	1	4	286.718	1024.38	1
4.53333	1	4	287.525	1022.93	1
4.56667	1	4	288.291	1021.52	1
4.6	1	4	288.984	1020.2	1
4.63333	1	4	289.726	1018.78	1
4.66667	1	4	290.522	1017.17	1
4.7	1	4	291.338	1015.51	1
4.73333	1	4	292.105	1013.84	1
4.76667	1	4	292.948	1012.06	1
4.8	1	4	293.819	1010.38	1
4.83333	1	4	294.7	1008.77	1
4.86667	1	4	295.625	1007.13	1
4.9	1	4	296.646	1005.54	1
4.93333	1	4	297.667	1004.03	1
4.96667	1	4	298.697	1002.54	1
5	1	4	299.772	1001.1	1
5.03333	1	4	300.985	999.73	1
5.06667	1	4	302.276	998.417	1
5.1	1	4	303.518	997.148	1
5.13333	1	4	304.833	995.814	1
5.16667	1	4	306.231	994.39	1
5.2	1	4	307.591	992.965	1
5.23333	1	4	308.826	991.616	1
5.26667	1	4	310.09	990.31	1
5.3	1	4	311.34	989.041	1
5.33333	1	4	312.601	987.75	1
5.36667	1	4	313.844	986.482	1
5.4	1	4	315.047	985.283	1
5.43333	1	4	316.189	984.05	1
5.46667	1	4	317.29	982.593	1
5.5	1	4	318.307	980.962	1
5.53333	1	4	319.21	979.386	1
5.56667	1	4	320.063	977.895	1
5.6	1	4	320.841	976.39	1
5.63333	1	4	321.569	974.744	1
5.66667	1	4	322.127	973.192	1
5.7	1	4	322.514	971.912	1
5.73333	1	4	322.793	970.854	1
5.76667	1	4	323.046	969.792	1
5.8	1	4	323.268	968.706	1
5.83333	1	4	323.496	967.623	1
5.86667	1	4	323.815	966.626	1
5.9	1	4	324.242	965.796	1
5.93333	1	4	324.577	965.346	1
5.96667	1	4	324.792	965.361	1
6	1	4	324.869	965.752	1
6.03333	1	4	324.698	966.517	1
6.06667	1	4	324.322	967.583	1
6.1	1	4	323.818	968.733	1
6.13333	1	4	323.166	969.834	1
6.16667	1	4	322.43	970.915	1
6.2	1	4	321.553	971.938	1
6.23333	1	4	320.409	972.919	1
6.26667	1	4	319.02	973.695	1
6.3	1	4	317.437	974.153	1
6.33333	1	4	315.716	974.292	1
6.36667	1	4	313.999	974.204	1
6.4	1	4	312.303	974.094	1
6.43333	1	4	310.742	974.058	1
6.46667	1	4	309.391	974.044	1
6.5	1	4	308.133	973.998	1
6.53333	1	4	306.815	974.097	1
6.56667	1	4	305.61	974.35	1
6.6	1	4	304.696	974.54	1
6.63333	1	4	303.981	974.569	1
6.66667	1	4	303.282	974.489	1
6.7	1	4	302.548	974.084	1
6.73333	1	4	301.77	973.362	1
6.76667	1	4	300.947	972.577	1
6.8	1	4	300.081	971.84	1
6.83333	1	4	299.027	971.128	1
6.86667	1	4	297.737	970.488	1
6.9	1	4	296.456	969.892	1
6.93333	1	4	295.168	969.345	1
6.96667	1	4	293.784	968.768	1
7	1	4	292.35	968.122	1
7.03333	1	4	290.999	967.569	1
7.06667	1	4	289.605	967.167	1
7.1	1	4	288.244	966.79	1
7.13333	1	4	286.826	966.35	1
7.16667	1	4	285.344	965.957	1
7.2	1	4	283.78	965.666	1
7.23333	1	4	282.128	965.414	1
7.26667	1	4	280.298	965.181	1
7.3	1	4	278.404	964.98	1
7.33333	1	4	276.532	964.771	1
7.36667	1	4	274.712	964.452	1
7.4	1	4	272.858	963.931	1
7.43333	1	4	271.004	963.319	1
7.46667	1	4	269.469	962.726	1
7.5	1	4	268.157	962.062	1
7.53333	1	4	266.595	961.234	1
7.56667	1	4	264.92	960.369	1
7.6	1	4	263.344	959.435	1
7.63333	1	4	261.837	958.416	1
7.66667	1	4	260.302	957.355	1
7.7	1	4	258.834	956.262	1
7.73333	1	4	257.392	955.003	1
7.76667	1	4	256.049	953.607	1
7.8	1	4	254.741	952.113	1
7.83333	1	4	253.525	950.596	1
7.86667	1	4	252.383	949.049	1
7.9	1	4	251.305	947.59	1
7.93333	1	4	250.324	946.253	1
7.96667	1	4	249.413	944.813	1
8	1	4	248.533	943.129	1
8.03333	1	4	247.701	941.48	1
8.06667	1	4	246.991	939.897	1
8.1	1	4	246.332	938.152	1
8.13333	1	4	245.698	936.329	1
8.16667	1	4	245.034	934.548	1
8.2	1	4	244.43	932.768	1
8.23333	1	4	243.956	931.005	1
8.26667	1	4	243.577	929.173	1
8.3	1	4	243.197	927.184	1
8.33333	1	4	242.753	925.111	1
8.36667	1	4	242.304	923.054	1
8.4	1	4	241.958	920.956	1
8.43333	1	4	241.696	918.88	1
8.46667	1	4	241.431	916.915	1
8.5	1	4	241.228	914.954	1
8.53333	1	4	241.099	912.94	1
8.56667	1	4	240.997	911.033	1
8.6	1	4	240.996	909.099	1
8.63333	1	4	241.141	907.041	1
8.66667	1	4	241.433	905.168	1
8.7	1	4	241.778	903.515	1
8.73333	1	4	242.224	901.711	1
8.76667	1	4	242.74	899.779	1
8.8	1	4	243.38	897.885	1
8.83333	1	4	244.125	896.031	1
8.86667	1	4	244.946	894.2	1
8.9	1	4	245.854	892.392	1
8.93333	1	4	246.976	890.556	1
8.96667	1	4	248.252	888.84	1
9	1	4	249.522	887.378	1
9.03333	1	4	250.803	886.08	1
9.06667	1	4	252.181	884.834	1
9.1	1	4	253.728	883.579	1
9.13333	1	4	255.449	882.245	1
9.16667	1	4	257.188	880.975	1
9.2	1	4	258.733	879.79	1
9.23333	1	4	260.078	878.569	1
9.26667	1	4	261.47	877.205	1
9.3	1	4	263.025	875.814	1
9.33333	1	4	264.661	874.434	1
9.36667	1	4	266.224	873.166	1
9.4	1	4	267.326	872.291	1
9.43333	1	4	268.29	871.638	1
9.46667	1	4	269.982	870.564	1
9.5	1	4	271.848	869.361	1
9.53333	1	4	273.121	868.566	1
9.56667	1	4	274.819	867.53	1
9.6	1	4	276.869	866.248	1
9.63333	1	4	278.311	865.295	1
9.66667	1	4	280.083	864.235	1
9.7	1	4	282.275	863.018	1
9.73333	1	4	283.927	862.232	1
9.76667	1	4	285.756	861.461	1
9.8	1	4	287.834	860.55	1
9.83333	1	4	289.243	859.967	1
9.86667	1	4	291.076	859.209	1
9.9	1	4	293.382	858.171	1
9.93333	1	4	295.105	857.381	1
9.96667	1	4	297.01	856.68	1
10	1	4	299.217	855.916	1
10.0333	1	4	300.663	855.421	1
10.0667	1	4	302.394	854.906	1
10.1	1	4	304.609	854.306	1
10.1333	1	4	306.252	853.906	1
10.1667	1	4	308.076	853.445	1
10.2	1	4	310.306	852.854	1
10.2333	1	4	312.12	852.383	1
10.2667	1	4	314.335	851.96	1
10.3	1	4	316.786	851.559	1
10.3333	1	4	318.442	851.391	1
10.3667	1	4	320.294	851.351	1
10.4	1	4	322.464	851.301	1
10.4333	1	4	324.104	851.276	1
10.4667	1	4	326.16	851.224	1
10.5	1	4	328.533	851.131	1
10.5333	1	4	330.295	851.06	1
10.5667	1	4	332.471	851.059	1
10.6	1	4	334.963	851.082	1
10.6333	1	4	336.579	851.117	1
10.6667	1	4	338.429	851.297	1
10.7	1	4	340.727	851.578	1
10.7333	1	4	342.328	851.807	1
10.7667	1	4	344.282	851.984	1
10.8	1	4	346.79	852.163	1
10.8333	1	4	348.522	852.349	1
10.8667	1	4	350.33	852.691	1
10.9	1	4	352.612	853.072	1
10.9333	1	4	354.326	853.389	1
10.9667	1	4	356.324	853.932	1
11	1	4	358.735	854.586	1
11.0333	1	4	360.218	855.035	1
11.0667	1	4	361.927	855.576	1
11.1	1	4	364.307	856.246	1
11.1333	1	4	366.108	856.782	1
11.1667	1	4	367.934	857.532	1
11.2	1	4	370.141	858.445	1
11.2333	1	4	371.722	859.18	1
11.2667	1	4	373.523	860.236	1
11.3	1	4	375.706	861.512	1
11.3333	1	4	377.282	862.479	1
11.3667	1	4	378.49	863.319	1
11.4	1	4	380.108	864.473	1
11.4333	1	4	381.816	865.683	1
11.4667	1	4	383.498	866.929	1
11.5	1	4	385.018	868.151	1
11.5333	1	4	386.531	869.424	1
11.5667	1	4	388.073	870.765	1
11.6	1	4	389.559	872.211	1
11.6333	1	4	390.931	873.677	1
11.6667	1	4	392.28	875.177	1
11.7	1	4	393.652	876.778	1
11.7333	1	4	395.011	878.394	1
11.7667	1	4	396.323	879.976	1
11.8	1	4	397.592	881.602	1
11.8333	1	4	398.935	883.291	1
11.8667	1	4	400.29	884.932	1
11.9	1	4	401.532	886.532	1
11.9333	1	4	402.651	888.103	1
11.9667	1	4	403.799	889.628	1
12	1	4	405.012	891.199	1
12.0333	1	4	406.152	892.914	1
12.0667	1	4	407.1	894.745	1
12.1	1	4	407.948	896.636	1
12.1333	1	4	408.779	898.579	1
12.1667	1	4	409.543	900.56	1
12.2	1	4	410.327	902.568	1
12.2333	1	4	411.158	904.492	1
12.2667	1	4	411.9	906.34	1
12.3	1	4	412.549	908.279	1
12.3333	1	4	413.12	910.32	1
12.3667	1	4	413.67	912.275	1
12.4	1	4	414.241	914.184	1
12.4333	1	4	414.803	916.212	1
12.4667	1	4	415.337	918.32	1
12.5	1	4	415.874	920.34	1
12.5333	1	4	416.384	922.162	1
12.5667	1	4	416.881	924.101	1
12.6	1	4	417.379	926.28	1
12.6333	1	4	417.846	928.638	1
12.6667	1	4	418.224	930.766	1
12.7	1	4	418.48	932.77	1
12.7333	1	4	418.65	934.742	1
12.7667	1	4	418.792	936.762	1
12.8	1	4	418.925	938.697	1
12.8333	1	4	419.074	940.658	1
12.8667	1	4	419.233	942.692	1
12.9	1	4	419.321	944.872	1
12.9333	1	4	419.335	947.105	1
12.9667	1	4	419.322	949.241	1
13	1	4	419.267	951.263	1
13.0333	1	4	419.062	953.254	1
13.0667	1	4	418.782	955.225	1
13.1	1	4	418.57	957.182	1
13.1333	1	4	418.424	959.07	1
13.1667	1	4	418.18	960.972	1
13.2	1	4	417.83	962.822	1
13.2333	1	4	417.37	964.607	1
13.2667	1	4	416.801	966.505	1
13.3	1	4	416.191	968.455	1
13.3333	1	4	415.598	970.293	1
13.3667	1	4	415.021	972.144	1
13.4	1	4	414.43	974.11	1
13.4333	1	4	413.732	976.148	1
13.4667	1	4	412.892	978.186	1
13.5	1	4	412.062	980.069	1
13.5333	1	4	411.379	981.844	1
13.5667	1	4	410.774	983.708	1
13.6	1	4	410.05	985.652	1
13.6333	1	4	409.156	987.586	1
13.6667	1	4	408.243	989.477	1
13.7	1	4	407.353	991.245	1
13.7333	1	4	406.413	992.883	1
13.7667	1	4	405.414	994.445	1
13.8	1	4	404.372	996.082	1
13.8333	1	4	403.314	997.76	1
13.8667	1	4	402.305	999.249	1
13.9	1	4	401.471	1000.18	1
13.9333	1	4	400.796	1000.59	1
13.9667	1	4	400.147	1000.64	1
14	1	4	399.429	1000.45	1
14.0333	1	4	398.643	1000.21	1
14.0667	1	4	397.683	1000.22	1
14.1	1	4	396.818	1000.24	1
14.1333	1	4	396.466	999.929	1
14.1667	1	4	396.734	999.268	1
14.2	1	4	397.285	998.488	1
14.2333	1	4	398.099	997.873	1
14.2667	1	4	399.169	997.551	1
14.3	1	4	400.38	997.354	1
14.3333	1	4	401.537	997.145	1
14.3667	1	4	402.688	997.03	1
14.4	1	4	403.92	997.05	1
14.4333	1	4	405.216	997.213	1
14.4667	1	4	406.315	997.584	1
14.5	1	4	407.12	998.014	1
14.5333	1	4	407.981	998.041	1
14.5667	1	4	409.051	997.691	1
14.6	1	4	410.268	997.29	1
14.6333	1	4	411.544	996.915	1
14.6667	1	4	412.892	996.399	1
14.7	1	4	414.194	995.797	1
14.7333	1	4	415.54	995.164	1
14.7667	1	4	416.969	994.496	1
14.8	1	4	418.417	993.755	1
14.8333	1	4	419.784	992.907	1
14.8667	1	4	421.094	992.053	1
14.9	1	4	422.38	991.299	1
14.9333	1	4	423.588	990.666	1
14.9667	1	4	424.686	990.135	1
15	1	4	425.803	989.838	1
15.0333	1	4	426.942	989.815	1
15.0667	1	4	428.067	989.911	1
15.1	1	4	429.37	990.099	1
15.1333	1	4	430.98	990.388	1
15.1667	1	4	432.605	990.763	1
15.2	1	4	433.952	991.148	1
15.2333	1	4	434.718	991.651	1
15.2667	1	4	434.772	992.204	1
15.3	1	4	434.37	992.773	1
15.3333	1	4	433.83	993.221	1
15.3667	1	4	433.268	993.447	1
15.4	1	4	432.673	993.443	1
15.4333	1	4	432.034	993.356	1
15.4667	1	4	431.418	993.359	1
15.5	1	4	430.846	993.571	1
15.5333	1	4	430.231	993.804	1
15.5667	1	4	429.567	993.996	1
15.6	1	4	428.915	994.455	1
15.6333	1	4	428.299	995.185	1
15.6667	1	4	427.696	995.967	1
15.7	1	4	427.032	996.878	1
15.7333	1	4	426.313	997.834	1
15.7667	1	4	425.599	998.772	1
15.8	1	4	424.873	999.79	1
15.8333	1	4	424.104	1000.9	1
15.8667	1	4	423.258	1002.04	1
15.9	1	4	422.392	1003.19	1
15.9333	1	4	421.527	1004.34	1
15.9667	1	4	420.673	1005.47	1
16	1	4	419.733	1006.72	1
16.0333	1	4	418.785	1007.99	1
16.0667	1	4	417.885	1009.15	1
16.1	1	4	417.122	1010.05	1
16.1333	1	4	416.54	1010.68	1
16.1667	1	4	416.125	1011.18	1
16.2	1	4	415.715	1011.71	1
16.2333	1	4	415.317	1012.17	1
16.2667	1	4	415.183	1012.08	1
16.3	1	4	415.389	1011.52	1
16.3333	1	4	415.851	1010.8	1
16.3667	1	4	416.482	1010.11	1
16.4	1	4	417.144	1009.43	1
16.4333	1	4	417.808	1008.82	1
16.4667	1	4	418.594	1008.21	1
16.5	1	4	419.445	1007.66	1
16.5333	1	4	420.229	1007.22	1
16.5667	1	4	420.784	1006.85	1
16.6	1	4	421.165	1006.61	1
16.6333	1	4	421.694	1006.47	1
16.6667	1	4	422.564	1006.3	1
16.7	1	4	423.574	1006.26	1
16.7333	1	4	424.463	1006.35	1
16.7667	1	4	425.161	1006.45	1
16.8	1	4	425.713	1006.43	1
16.8333	1	4	426.169	1006.35	1
16.8667	1	4	426.455	1006.15	1
16.9	1	4	426.63	1005.81	1
16.9333	1	4	426.732	1005.37	1
16.9667	1	4	426.948	1004.75	1
17	1	4	427.199	1003.96	1
17.0333	1	4	427.363	1003.04	1
17.0667	1	4	427.477	1001.98	1
17.1	1	4	427.626	1000.83	1
17.1333	1	4	427.737	999.757	1
17.1667	1	4	427.832	998.678	1
17.2	1	4	427.899	997.443	1
17.2333	1	4	427.994	996.109	1
17.2667	1	4	428.173	994.767	1
17.3	1	4	428.373	993.598	1
17.3333	1	4	428.558	992.631	1
17.3667	1	4	428.792	991.697	1
17.4	1	4	429.065	990.825	1
17.4333	1	4	429.44	990.058	1
17.4667	1	4	429.903	989.381	1
17.5	1	4	430.216	989.037	1
17.5333	1	4	430.347	989.031	1
17.5667	1	4	430.488	988.975	1
17.6	1	4	430.706	988.725	1
17.6333	1	4	431.012	988.415	1
17.6667	1	4	431.307	988.097	1
17.7	1	4	431.421	987.904	1
17.7333	1	4	431.38	987.874	1
17.7667	1	4	431.214	987.966	1
17.8	1	4	430.814	988.104	1
17.8333	1	4	430.092	988.352	1
17.8667	1	4	429.105	988.867	1
17.9	1	4	427.989	989.582	1
17.9333	1	4	426.962	990.416	1
17.9667	1	4	426.016	991.345	1
18	1	4	425.166	992.229	1
18.0333	1	4	424.38	993.142	1
18.0667	1	4	423.586	994.216	1
18.1	1	4	422.81	995.237	1
18.1333	1	4	422.131	996.237	1
18.1667	1	4	421.489	997.468	1
18.2	1	4	420.918	998.72	1
18.2333	1	4	420.571	999.841	1
18.2667	1	4	420.322	1000.92	1
18.3	1	4	420.06	1002.11	1
18.3333	1	4	419.855	1003.43	1
18.3667	1	4	419.721	1004.88	1
18.4	1	4	419.743	1006.31	1
18.4333	1	4	419.876	1007.69	1
18.4667	1	4	419.901	1008.88	1
18.5	1	4	419.566	1009.73	1
18.5333	1	4	418.979	1009.96	1
18.5667	1	4	418.811	1009.8	1
