Time (sec)	Arena	Track	Pos. X (mm)	Pos. Y (mm)	Label
15.3	1	3	523.042	1097.26	1
15.3333	1	3	522.933	1097.16	1
15.3667	1	3	522.697	1097.09	1
15.4	1	3	522.465	1096.96	1
15.4333	1	3	522.31	1096.72	1
15.4667	1	3	522.204	1096.46	1
15.5	1	3	522.121	1096.34	1
15.5333	1	3	522.06	1096.35	1
15.5667	1	3	522.021	1096.38	1
15.6	1	3	522.032	1096.39	1
15.6333	1	3	521.975	1096.43	1
15.6667	1	3	521.615	1096.71	1
15.7	1	3	521.043	1097.22	1
15.7333	1	3	520.689	1097.73	1
15.7667	1	3	520.723	1098.02	1
15.8	1	3	520.85	1098.09	1
15.8333	1	3	520.705	1098.05	1
15.8667	1	3	520.371	1098.11	1
15.9	1	3	519.952	1098.29	1
15.9333	1	3	519.452	1098.59	1
15.9667	1	3	519.058	1098.89	1
16	1	3	519.023	1099.1	1
16.0333	1	3	519.044	1099.36	1
16.0667	1	3	518.886	1099.76	1
16.1	1	3	518.731	1100.19	1
16.1333	1	3	518.711	1100.58	1
16.1667	1	3	518.784	1100.86	1
16.2	1	3	518.884	1101.13	1
16.2333	1	3	518.987	1101.55	1
16.2667	1	3	519.121	1102.02	1
16.3	1	3	519.069	1102.53	1
16.3333	1	3	518.274	1103.34	1
16.3667	1	3	516.573	1104.51	1
16.4	1	3	514.424	1105.81	1
16.4333	1	3	512.249	1107.04	1
16.4667	1	3	509.971	1108.35	1
16.5	1	3	507.613	1109.71	1
16.5333	1	3	505.332	1111.06	1
16.5667	1	3	503.136	1112.44	1
16.6	1	3	501.013	1113.95	1
16.6333	1	3	499.171	1115.49	1
16.6667	1	3	497.517	1117.05	1
16.7	1	3	495.749	1118.59	1
16.7333	1	3	494.005	1120.07	1
16.7667	1	3	492.381	1121.53	1
16.8	1	3	490.668	1123.03	1
16.8333	1	3	488.747	1124.55	1
16.8667	1	3	487.03	1126.06	1
16.9	1	3	485.504	1127.65	1
16.9333	1	3	483.924	1129.28	1
16.9667	1	3	482.274	1130.87	1
17	1	3	480.716	1132.42	1
17.0333	1	3	479.171	1133.99	1
17.0667	1	3	477.541	1135.52	1
17.1	1	3	475.865	1137.03	1
17.1333	1	3	474.16	1138.64	1
17.1667	1	3	472.513	1140.35	1
17.2	1	3	470.941	1142.01	1
17.2333	1	3	469.328	1143.62	1
17.2667	1	3	467.643	1145.28	1
17.3	1	3	465.99	1146.98	1
17.3333	1	3	464.431	1148.69	1
17.3667	1	3	462.83	1150.52	1
17.4	1	3	461.282	1152.46	1
17.4333	1	3	459.78	1154.38	1
17.4667	1	3	458.249	1156.33	1
17.5	1	3	456.68	1158.33	1
17.5333	1	3	455.328	1160.3	1
17.5667	1	3	454.072	1162.39	1
17.6	1	3	452.727	1164.72	1
17.6333	1	3	451.434	1167.05	1
17.6667	1	3	450.387	1169.26	1
17.7	1	3	449.372	1171.5	1
17.7333	1	3	448.24	1173.86	1
17.7667	1	3	447.117	1176.33	1
17.8	1	3	446.093	1178.84	1
17.8333	1	3	445.056	1181.38	1
17.8667	1	3	443.964	1183.89	1
17.9	1	3	442.885	1186.44	1
17.9333	1	3	441.891	1189.12	1
17.9667	1	3	440.929	1191.88	1
18	1	3	439.958	1194.62	1
18.0333	1	3	439.047	1197.31	1
18.0667	1	3	438.201	1199.97	1
18.1	1	3	437.366	1202.64	1
18.1333	1	3	436.529	1205.4	1
18.1667	1	3	435.664	1208.28	1
18.2	1	3	434.911	1211.38	1
18.2333	1	3	434.395	1214.57	1
18.2667	1	3	434.1	1216.9	1
18.3	1	3	433.961	1217.79	0
18.3333	1	3	433.654	1220.2	0
18.3667	1	3	433.217	1224.73	1
18.4	1	3	432.966	1228.1	1
18.4333	1	3	432.796	1228.85	1
18.4667	1	3	432.496	1229.1	1
18.5	1	3	432.325	1229.15	0
18.5333	1	3	432.297	1228.75	1
18.5667	1	3	432.303	1228.09	1
18.6	1	3	432.322	1227.24	1
18.6333	1	3	432.286	1226.16	1
18.6667	1	3	432.22	1225.21	1
18.7	1	3	432.186	1224.82	0
18.7333	1	3	432.051	1223.52	0
18.7667	1	3	431.852	1221.09	1
18.8	1	3	431.809	1219.09	1
18.8333	1	3	431.959	1218.09	1
18.8667	1	3	432.189	1217.06	1
18.9	1	3	432.524	1216.17	1
18.9333	1	3	433.011	1215.45	1
18.9667	1	3	433.64	1214.67	1
19	1	3	434.397	1214.11	1
19.0333	1	3	435.242	1214.03	1
19.0667	1	3	436.242	1213.77	1
19.1	1	3	437.261	1213.3	1
19.1333	1	3	438.159	1212.98	1
19.1667	1	3	439.085	1212.43	1
19.2	1	3	440.269	1211.22	1
19.2333	1	3	441.796	1209.69	1
19.2667	1	3	443.485	1208.1	1
19.3	1	3	445.14	1206.59	1
19.3333	1	3	446.764	1205.15	1
19.3667	1	3	448.515	1203.57	1
19.4	1	3	450.398	1201.95	1
19.4333	1	3	452.35	1200.32	1
19.4667	1	3	454.41	1198.64	1
19.5	1	3	456.548	1196.94	1
19.5333	1	3	458.659	1195.43	1
19.5667	1	3	460.776	1194.07	1
19.6	1	3	463.039	1192.75	1
19.6333	1	3	465.441	1191.31	1
19.6667	1	3	467.841	1189.73	1
19.7	1	3	470.148	1188.05	1
19.7333	1	3	472.376	1186.43	1
19.7667	1	3	474.617	1184.76	1
19.8	1	3	476.831	1182.91	1
19.8333	1	3	478.917	1181	1
19.8667	1	3	480.948	1179.11	1
19.9	1	3	483.024	1177.2	1
19.9333	1	3	485.068	1175.25	1
19.9667	1	3	486.975	1173.29	1
20	1	3	488.84	1171.21	1
20.0333	1	3	490.732	1169.05	1
20.0667	1	3	492.573	1167	1
20.1	1	3	494.397	1165.07	1
20.1333	1	3	496.186	1163.12	1
20.1667	1	3	497.993	1161.17	1
20.2	1	3	499.778	1159.21	1
20.2333	1	3	501.521	1157.15	1
20.2667	1	3	503.02	1155.18	1
20.3	1	3	504.173	1153.64	1
20.3333	1	3	504.832	1152.84	1
20.3667	1	3	505.141	1152.56	1
20.4	1	3	505.282	1152.42	1
20.4333	1	3	505.267	1152.31	1
20.4667	1	3	505.077	1152.22	1
20.5	1	3	504.888	1152.01	1
20.5333	1	3	504.813	1151.72	1
20.5667	1	3	504.843	1151.46	1
20.6	1	3	504.853	1151.35	1
20.6333	1	3	504.781	1151.48	1
20.6667	1	3	504.72	1151.73	1
20.7	1	3	504.589	1151.9	1
20.7333	1	3	504.297	1152.05	1
20.7667	1	3	504.022	1152.14	1
20.8	1	3	503.895	1152.16	1
20.8333	1	3	503.84	1152.14	1
20.8667	1	3	503.829	1152.14	1
20.9	1	3	503.859	1152.13	1
20.9333	1	3	503.909	1152.12	1
20.9667	1	3	503.846	1152.17	1
21	1	3	503.652	1152.22	1
21.0333	1	3	503.44	1152.23	1
21.0667	1	3	503.334	1152.18	1
21.1	1	3	503.33	1152.04	1
21.1333	1	3	503.357	1151.83	1
21.1667	1	3	503.356	1151.73	1
21.2	1	3	503.272	1151.8	1
21.2333	1	3	503.1	1151.84	1
21.2667	1	3	502.943	1151.76	1
21.3	1	3	502.933	1151.58	1
21.3333	1	3	502.93	1151.48	1
21.3667	1	3	502.8	1151.38	1
21.4	1	3	502.573	1151.12	1
21.4333	1	3	502.415	1150.78	1
21.4667	1	3	502.371	1150.61	1
21.5	1	3	502.439	1150.54	1
21.5333	1	3	502.525	1150.55	1
21.5667	1	3	502.569	1150.69	1
21.6	1	3	502.632	1150.85	1
21.6333	1	3	502.685	1151.08	1
21.6667	1	3	502.641	1151.56	1
21.7	1	3	502.556	1152.2	1
21.7333	1	3	502.551	1152.78	1
21.7667	1	3	502.339	1153.2	1
21.8	1	3	501.766	1153.47	1
21.8333	1	3	500.997	1153.72	1
21.8667	1	3	500.194	1154.05	1
21.9	1	3	499.385	1154.43	1
21.9333	1	3	498.924	1154.67	1
21.9667	1	3	498.868	1154.79	1
22	1	3	498.904	1154.98	1
22.0333	1	3	498.816	1155.34	1
22.0667	1	3	498.705	1155.78	1
22.1	1	3	498.508	1156.21	1
22.1333	1	3	498.435	1156.75	1
22.1667	1	3	498.525	1157.36	1
22.2	1	3	498.644	1157.89	1
22.2333	1	3	498.672	1158.17	1
22.2667	1	3	498.823	1158.35	1
22.3	1	3	498.924	1158.44	1
22.3333	1	3	498.91	1158.44	1
22.3667	1	3	498.82	1158.39	1
22.4	1	3	498.671	1158.41	1
22.4333	1	3	498.4	1158.44	1
22.4667	1	3	498.174	1158.45	1
22.5	1	3	498.072	1158.5	1
22.5333	1	3	497.882	1158.69	1
22.5667	1	3	497.544	1159.01	1
22.6	1	3	497.343	1159.29	1
22.6333	1	3	497.405	1159.41	1
22.6667	1	3	497.533	1159.39	1
22.7	1	3	497.469	1159.4	1
22.7333	1	3	496.973	1159.84	1
22.7667	1	3	496.178	1160.69	1
22.8	1	3	495.317	1161.72	1
22.8333	1	3	494.456	1162.86	1
22.8667	1	3	493.489	1164.19	1
22.9	1	3	492.524	1165.62	1
22.9333	1	3	491.587	1167.12	1
22.9667	1	3	490.753	1168.57	1
23	1	3	489.951	1169.94	1
23.0333	1	3	489.125	1171.28	1
23.0667	1	3	488.177	1172.73	1
23.1	1	3	487.17	1174.28	1
23.1333	1	3	486.144	1175.83	1
23.1667	1	3	485.105	1177.36	1
23.2	1	3	484.1	1178.84	1
23.2333	1	3	483.117	1180.19	1
23.2667	1	3	481.913	1181.61	1
23.3	1	3	480.418	1183.11	1
23.3333	1	3	478.746	1184.64	1
23.3667	1	3	476.961	1186.12	1
23.4	1	3	474.997	1187.48	1
23.4333	1	3	472.86	1188.69	1
23.4667	1	3	470.667	1189.82	1
23.5	1	3	468.497	1190.88	1
23.5333	1	3	466.14	1191.85	1
23.5667	1	3	463.569	1192.79	1
23.6	1	3	460.978	1193.77	1
23.6333	1	3	458.489	1194.76	1
23.6667	1	3	455.981	1195.77	1
23.7	1	3	453.457	1196.8	1
23.7333	1	3	450.923	1197.86	1
23.7667	1	3	448.361	1198.92	1
23.8	1	3	445.734	1199.97	1
23.8333	1	3	443.13	1201.02	1
23.8667	1	3	440.563	1202.16	1
23.9	1	3	438.073	1203.38	1
23.9333	1	3	435.56	1204.52	1
23.9667	1	3	432.995	1205.65	1
24	1	3	430.427	1206.8	1
24.0333	1	3	427.909	1208.07	1
24.0667	1	3	425.388	1209.38	1
24.1	1	3	422.967	1210.58	1
24.1333	1	3	420.514	1211.73	1
24.1667	1	3	417.958	1212.97	1
24.2	1	3	415.438	1214.22	1
24.2333	1	3	412.942	1215.36	1
24.2667	1	3	410.32	1216.41	1
24.3	1	3	407.594	1217.46	1
24.3333	1	3	404.894	1218.51	1
24.3667	1	3	402.288	1219.52	1
24.4	1	3	399.716	1220.46	1
24.4333	1	3	397.102	1221.3	1
24.4667	1	3	394.422	1222	1
24.5	1	3	392.409	1222.53	1
24.5333	1	3	391.595	1222.74	0
24.5667	1	3	391.574	1222.75	0
24.6	1	3	391.579	1222.75	0
24.6333	1	3	391.578	1222.75	0
24.6667	1	3	391.578	1222.75	0
24.7	1	3	391.578	1222.75	0
24.7333	1	3	385.783	1223.93	0
24.7667	1	3	374.938	1226.05	1
24.8	1	3	366.513	1227.53	1
24.8333	1	3	363.475	1227.83	1
24.8667	1	3	360.642	1228.14	1
24.9	1	3	357.386	1228.59	1
24.9333	1	3	354.086	1229.01	1
24.9667	1	3	351.129	1229.24	1
25	1	3	348.806	1229.23	1
25.0333	1	3	346.713	1229.08	1
25.0667	1	3	344.257	1228.81	1
25.1	1	3	341.551	1228.4	1
25.1333	1	3	339.204	1227.97	1
25.1667	1	3	337.789	1227.69	1
25.2	1	3	337.313	1227.62	1
25.2333	1	3	337.327	1227.65	0
25.2667	1	3	337.331	1227.65	0
25.3	1	3	337.33	1227.65	0
25.3333	1	3	337.331	1227.65	0
25.3667	1	3	337.331	1227.65	0
25.4	1	3	337.313	1227.43	0
25.4333	1	3	337.474	1227.12	1
25.4667	1	3	337.782	1227.01	1
25.5	1	3	337.98	1226.91	0
25.5333	1	3	337.788	1226.42	1
25.5667	1	3	337.435	1225.66	1
25.6	1	3	337.295	1224.79	1
25.6333	1	3	337.323	1224.06	1
25.6667	1	3	337.188	1223.43	1
25.7	1	3	336.76	1222.47	1
25.7333	1	3	336.016	1221.01	1
25.7667	1	3	334.911	1219.43	1
25.8	1	3	333.782	1218.22	1
25.8333	1	3	332.612	1217.25	1
25.8667	1	3	331.218	1216.09	1
25.9	1	3	329.577	1214.74	1
25.9333	1	3	327.84	1213.54	1
25.9667	1	3	325.932	1212.43	1
26	1	3	323.87	1211.36	1
26.0333	1	3	321.609	1210.36	1
26.0667	1	3	319.237	1209.44	1
26.1	1	3	316.78	1208.52	1
26.1333	1	3	314.251	1207.66	1
26.1667	1	3	311.614	1206.92	1
26.2	1	3	309.078	1206.24	1
26.2333	1	3	306.544	1205.52	1
26.2667	1	3	303.9	1204.84	1
26.3	1	3	301.215	1204.28	1
26.3333	1	3	298.537	1203.83	1
26.3667	1	3	295.781	1203.43	1
26.4	1	3	292.991	1203.14	1
26.4333	1	3	290.17	1203.04	1
26.4667	1	3	287.225	1203.09	1
26.5	1	3	284.333	1203.22	1
26.5333	1	3	281.633	1203.36	1
26.5667	1	3	278.905	1203.57	1
26.6	1	3	276.006	1203.94	1
26.6333	1	3	273.123	1204.48	1
26.6667	1	3	270.449	1205.02	1
26.7	1	3	267.82	1205.55	1
26.7333	1	3	265.143	1206.2	1
26.7667	1	3	262.416	1207	1
26.8	1	3	259.761	1207.83	1
26.8333	1	3	257.194	1208.71	1
26.8667	1	3	254.615	1209.75	1
26.9	1	3	251.935	1210.99	1
26.9333	1	3	249.259	1212.35	1
26.9667	1	3	246.654	1213.82	1
27	1	3	244.125	1215.32	1
27.0333	1	3	241.553	1216.89	1
27.0667	1	3	238.814	1218.58	1
27.1	1	3	236.687	1219.94	1
27.1333	1	3	235.847	1220.48	0
27.1667	1	3	234.806	1221.93	0
27.2	1	3	233.188	1224.63	1
27.2333	1	3	232.515	1226.62	1
27.2667	1	3	233.271	1227.1	1
27.3	1	3	234.317	1227.42	1
27.3333	1	3	235.613	1227.62	1
27.3667	1	3	237.371	1227.53	1
27.4	1	3	239.588	1227.32	1
27.4333	1	3	242.14	1227.11	1
27.4667	1	3	244.49	1226.72	1
27.5	1	3	245.815	1226	1
27.5333	1	3	245.898	1225.03	1
27.5667	1	3	245.382	1224.1	1
27.6	1	3	244.672	1223.46	1
27.6333	1	3	243.831	1222.95	1
27.6667	1	3	243.165	1222.49	1
27.7	1	3	242.336	1221.31	0
27.7333	1	3	240.949	1219.35	1
27.7667	1	3	239.286	1217.39	1
27.8	1	3	237.794	1216.1	1
27.8333	1	3	236.163	1214.8	1
27.8667	1	3	234.379	1213.33	1
27.9	1	3	232.505	1211.69	1
27.9333	1	3	230.502	1210.1	1
27.9667	1	3	228.358	1208.62	1
28	1	3	226.235	1207.23	1
28.0333	1	3	224.062	1205.84	1
28.0667	1	3	221.759	1204.54	1
28.1	1	3	219.375	1203.2	1
28.1333	1	3	216.892	1201.77	1
28.1667	1	3	214.16	1200.25	1
28.2	1	3	211.274	1198.64	1
28.2333	1	3	208.366	1197.03	1
28.2667	1	3	205.518	1195.53	1
28.3	1	3	202.759	1194.12	1
28.3333	1	3	200.022	1192.76	1
28.3667	1	3	197.229	1191.57	1
28.4	1	3	194.467	1190.48	1
28.4333	1	3	191.709	1189.33	1
28.4667	1	3	188.94	1188.16	1
28.5	1	3	186.031	1186.98	1
28.5333	1	3	183.088	1185.78	1
28.5667	1	3	180.252	1184.46	1
28.6	1	3	177.563	1183.11	1
28.6333	1	3	174.837	1181.69	1
28.6667	1	3	172.087	1180.25	1
28.7	1	3	169.28	1178.66	1
28.7333	1	3	166.463	1177.11	1
28.7667	1	3	163.689	1175.64	1
28.8	1	3	160.994	1174.27	1
28.8333	1	3	158.221	1172.87	1
28.8667	1	3	155.349	1171.41	1
28.9	1	3	152.587	1169.93	1
28.9333	1	3	149.914	1168.5	1
28.9667	1	3	147.255	1167.04	1
29	1	3	144.679	1165.5	1
29.0333	1	3	142.229	1163.78	1
29.0667	1	3	139.836	1161.87	1
29.1	1	3	137.597	1159.86	1
29.1333	1	3	135.399	1157.74	1
29.1667	1	3	133.321	1155.47	1
29.2	1	3	131.427	1153.03	1
29.2333	1	3	129.765	1150.47	1
29.2667	1	3	128.293	1147.77	1
29.3	1	3	127.033	1144.96	1
29.3333	1	3	125.981	1142.05	1
29.3667	1	3	125.211	1139.15	1
29.4	1	3	124.572	1136.22	1
29.4333	1	3	123.916	1133.26	1
29.4667	1	3	123.195	1130.3	1
29.5	1	3	122.499	1127.33	1
29.5333	1	3	121.858	1124.26	1
29.5667	1	3	121.22	1121.17	1
29.6	1	3	120.609	1118.12	1
29.6333	1	3	120.15	1115.03	1
29.6667	1	3	119.769	1111.84	1
29.7	1	3	119.412	1108.66	1
29.7333	1	3	119.196	1105.64	1
29.7667	1	3	119.176	1102.78	1
29.8	1	3	119.253	1099.89	1
29.8333	1	3	119.339	1096.88	1
29.8667	1	3	119.502	1093.84	1
29.9	1	3	119.672	1090.99	1
29.9333	1	3	119.684	1088.5	1
29.9667	1	3	119.584	1086.93	1
0.0333333	1	4	230.532	386.322	1
0.0333333	1	4	230.66	387.996	1
0.0666667	1	4	230.968	390.426	1
0.1	1	4	231.529	392.788	1
0.133333	1	4	232.317	394.968	1
0.166667	1	4	233.183	397.113	1
0.2	1	4	234.123	399.182	1
0.233333	1	4	235.191	401.035	1
0.266667	1	4	236.389	402.787	1
0.3	1	4	237.744	404.402	1
0.333333	1	4	239.274	406.009	1
0.366667	1	4	240.906	407.566	1
0.4	1	4	242.577	408.838	1
0.433333	1	4	244.303	409.705	1
0.466667	1	4	246.101	410.511	1
0.5	1	4	248.013	411.2	1
0.533333	1	4	250.023	411.567	1
0.566667	1	4	251.946	411.585	1
0.6	1	4	253.746	411.372	1
0.633333	1	4	255.55	410.889	1
0.666667	1	4	257.47	410.155	1
0.7	1	4	259.373	409.284	1
0.733333	1	4	261.242	408.248	1
0.766667	1	4	263.001	407.005	1
0.8	1	4	264.713	405.505	1
0.833333	1	4	266.175	403.849	1
0.866667	1	4	267.373	402.048	1
0.9	1	4	268.408	400.116	1
0.933333	1	4	269.4	398.179	1
0.966667	1	4	270.04	396.337	1
1	1	4	270.428	394.326	1
1.03333	1	4	270.707	392.211	1
1.06667	1	4	270.853	390.168	1
1.1	1	4	270.802	388.135	1
1.13333	1	4	270.625	386.039	1
1.16667	1	4	270.271	383.891	1
1.2	1	4	269.71	381.799	1
1.23333	1	4	269.02	379.803	1
1.26667	1	4	268.163	377.976	1
1.3	1	4	267.106	376.267	1
1.33333	1	4	265.879	374.73	1
1.36667	1	4	264.497	373.208	1
1.4	1	4	262.997	371.714	1
1.43333	1	4	261.403	370.27	1
1.46667	1	4	259.623	368.954	1
1.5	1	4	257.704	367.83	1
1.53333	1	4	255.786	366.909	1
1.56667	1	4	253.643	366.116	1
1.6	1	4	251.305	365.287	1
1.63333	1	4	248.969	364.555	1
1.66667	1	4	246.607	363.919	1
1.7	1	4	244.205	363.416	1
1.73333	1	4	241.863	362.873	1
1.76667	1	4	239.737	362.382	1
1.8	1	4	237.692	361.848	1
1.83333	1	4	235.63	361.384	1
1.86667	1	4	233.586	361.047	1
1.9	1	4	231.514	360.706	1
1.93333	1	4	229.313	360.213	1
1.96667	1	4	227.129	359.819	1
2	1	4	225.012	359.578	1
2.03333	1	4	222.765	359.281	1
2.06667	1	4	220.348	358.983	1
2.1	1	4	217.781	358.835	1
2.13333	1	4	215.279	358.851	1
2.16667	1	4	212.851	358.995	1
2.2	1	4	210.401	359.202	1
2.23333	1	4	207.947	359.39	1
2.26667	1	4	205.593	359.505	1
2.3	1	4	203.317	359.611	1
2.33333	1	4	200.995	359.746	1
2.36667	1	4	198.593	359.904	1
2.4	1	4	196.259	359.985	1
2.43333	1	4	193.864	359.84	1
2.46667	1	4	191.472	359.615	1
2.5	1	4	189.161	359.472	1
2.53333	1	4	186.905	359.381	1
2.56667	1	4	184.641	359.236	1
2.6	1	4	182.512	359.04	1
2.63333	1	4	180.345	358.698	1
2.66667	1	4	177.993	358.215	1
2.7	1	4	175.732	357.611	1
2.73333	1	4	173.603	357.02	1
2.76667	1	4	171.56	356.41	1
2.8	1	4	169.547	355.712	1
2.83333	1	4	167.586	354.852	1
2.86667	1	4	165.609	353.949	1
2.9	1	4	163.733	353.016	1
2.93333	1	4	161.856	352.052	1
2.96667	1	4	159.926	350.881	1
3	1	4	157.953	349.458	1
3.03333	1	4	156.037	347.903	1
3.06667	1	4	154.312	346.417	1
3.1	1	4	152.546	344.953	1
3.13333	1	4	150.667	343.499	1
3.16667	1	4	148.796	341.988	1
3.2	1	4	146.904	340.389	1
3.23333	1	4	144.963	338.749	1
3.26667	1	4	143.194	337.22	1
3.3	1	4	141.542	335.669	1
3.33333	1	4	140.112	333.97	1
3.36667	1	4	139.003	332.013	1
3.4	1	4	138.007	329.828	1
3.43333	1	4	136.923	327.611	1
3.46667	1	4	135.752	325.453	1
3.5	1	4	134.454	323.408	1
3.53333	1	4	133.103	321.477	1
3.56667	1	4	131.889	319.576	1
3.6	1	4	130.775	317.632	1
3.63333	1	4	129.564	315.832	1
3.66667	1	4	128.152	314.035	1
3.7	1	4	126.685	312.17	1
3.73333	1	4	125.251	310.286	1
3.76667	1	4	123.83	308.391	1
3.8	1	4	122.4	306.366	1
3.83333	1	4	120.975	304.328	1
3.86667	1	4	119.608	302.358	1
3.9	1	4	118.291	300.559	1
3.93333	1	4	117.001	298.822	1
3.96667	1	4	115.813	297.015	1
4	1	4	114.717	295.05	1
4.03333	1	4	113.675	293.263	1
4.06667	1	4	112.898	291.666	1
4.1	1	4	112.441	289.982	1
4.13333	1	4	112.148	288.045	1
4.16667	1	4	111.975	286.14	1
4.2	1	4	111.918	284.247	1
4.23333	1	4	111.907	282.268	1
4.26667	1	4	111.937	280.19	1
4.3	1	4	112.033	278.097	1
4.33333	1	4	112.306	276.083	1
4.36667	1	4	112.798	274.104	1
4.4	1	4	113.427	271.949	1
4.43333	1	4	114.294	269.782	1
4.46667	1	4	115.45	267.628	1
4.5	1	4	116.812	265.34	1
4.53333	1	4	118.191	262.972	1
4.56667	1	4	119.566	260.751	1
4.6	1	4	120.858	258.6	1
4.63333	1	4	122.157	256.584	1
4.66667	1	4	123.519	254.782	1
4.7	1	4	125.041	253.02	1
4.73333	1	4	126.659	251.332	1
4.76667	1	4	128.306	249.803	1
4.8	1	4	130.05	248.451	1
4.83333	1	4	131.933	247.237	1
4.86667	1	4	133.947	246.288	1
4.9	1	4	136.11	245.619	1
4.93333	1	4	138.376	245.232	1
4.96667	1	4	140.793	245.054	1
5	1	4	143.338	245.124	1
5.03333	1	4	145.98	245.479	1
5.06667	1	4	148.563	245.91	1
5.1	1	4	151.192	246.19	1
5.13333	1	4	153.711	246.44	1
5.16667	1	4	156.135	246.786	1
5.2	1	4	158.514	247.12	1
5.23333	1	4	160.932	247.555	1
5.26667	1	4	163.231	248.262	1
5.3	1	4	165.349	249.089	1
5.33333	1	4	167.413	249.905	1
5.36667	1	4	169.359	250.8	1
5.4	1	4	171.154	251.915	1
5.43333	1	4	172.924	253.399	1
5.46667	1	4	174.601	255.24	1
5.5	1	4	175.837	257.378	1
5.53333	1	4	176.921	259.529	1
5.56667	1	4	178.186	261.552	1
5.6	1	4	179.292	263.591	1
5.63333	1	4	179.961	265.861	1
5.66667	1	4	180.346	268.242	1
5.7	1	4	180.433	270.646	1
5.73333	1	4	180.164	273.12	1
5.76667	1	4	179.825	275.654	1
5.8	1	4	179.451	278.208	1
5.83333	1	4	178.8	280.613	1
5.86667	1	4	177.944	282.84	1
5.9	1	4	177.094	284.851	1
5.93333	1	4	176.015	286.778	1
5.96667	1	4	174.506	288.637	1
6	1	4	172.803	290.346	1
6.03333	1	4	171.137	291.822	1
6.06667	1	4	169.413	293.071	1
6.1	1	4	167.595	294.028	1
6.13333	1	4	165.64	294.668	1
6.16667	1	4	163.495	295.096	1
6.2	1	4	161.303	295.347	1
6.23333	1	4	159.156	295.391	1
6.26667	1	4	156.884	295.298	1
6.3	1	4	154.573	294.978	1
6.33333	1	4	152.377	294.42	1
6.36667	1	4	150.39	293.641	1
6.4	1	4	148.467	292.496	1
6.43333	1	4	146.643	290.981	1
6.46667	1	4	144.958	289.289	1
6.5	1	4	143.527	287.479	1
6.53333	1	4	142.351	285.577	1
6.56667	1	4	141.465	283.634	1
6.6	1	4	140.722	281.617	1
6.63333	1	4	140.208	279.591	1
6.66667	1	4	140.088	277.634	1
6.7	1	4	140.235	275.54	1
6.73333	1	4	140.58	273.329	1
6.76667	1	4	141.107	271.179	1
6.8	1	4	141.723	269.243	1
6.83333	1	4	142.446	267.294	1
6.86667	1	4	143.331	265.341	1
6.9	1	4	144.447	263.491	1
6.93333	1	4	145.849	261.866	1
6.96667	1	4	147.471	260.467	1
7	1	4	149.137	259.345	1
7.03333	1	4	150.967	258.353	1
7.06667	1	4	152.804	257.531	1
7.1	1	4	154.676	257.015	1
7.13333	1	4	156.642	256.868	1
7.16667	1	4	158.677	256.975	1
7.2	1	4	160.633	257.23	1
7.23333	1	4	162.564	257.583	1
7.26667	1	4	164.488	258.231	1
7.3	1	4	166.46	259.307	1
7.33333	1	4	168.249	260.762	1
7.36667	1	4	169.765	262.413	1
7.4	1	4	171.035	264.08	1
7.43333	1	4	172.037	265.845	1
7.46667	1	4	172.701	267.825	1
7.5	1	4	173.238	269.941	1
7.53333	1	4	173.662	272.039	1
7.56667	1	4	173.935	274.07	1
7.6	1	4	173.983	276.078	1
7.63333	1	4	173.863	278.22	1
7.66667	1	4	173.671	280.46	1
7.7	1	4	173.334	282.588	1
7.73333	1	4	172.76	284.58	1
7.76667	1	4	171.943	286.356	1
7.8	1	4	170.995	287.925	1
7.83333	1	4	169.879	289.529	1
7.86667	1	4	168.464	291.151	1
7.9	1	4	166.808	292.674	1
7.93333	1	4	165.167	293.956	1
7.96667	1	4	163.452	295.05	1
8	1	4	161.535	296.017	1
8.03333	1	4	159.515	296.872	1
8.06667	1	4	157.523	297.414	1
8.1	1	4	155.54	297.71	1
8.13333	1	4	153.561	297.821	1
8.16667	1	4	151.467	297.722	1
8.2	1	4	149.307	297.457	1
8.23333	1	4	147.068	296.966	1
8.26667	1	4	144.704	296.358	1
8.3	1	4	142.346	295.655	1
8.33333	1	4	140.059	294.773	1
8.36667	1	4	137.826	293.62	1
8.4	1	4	135.595	292.332	1
8.43333	1	4	133.388	291.052	1
8.46667	1	4	131.216	289.904	1
8.5	1	4	129.136	288.96	1
8.53333	1	4	127.176	288.248	1
8.56667	1	4	125.261	287.61	1
8.6	1	4	123.393	287.051	1
8.63333	1	4	121.544	286.648	1
8.66667	1	4	119.68	286.43	1
8.7	1	4	117.692	286.31	1
8.73333	1	4	115.69	286.43	1
8.76667	1	4	113.834	286.811	1
8.8	1	4	112.02	287.451	1
8.83333	1	4	110.068	288.283	1
8.86667	1	4	108.204	289.337	1
8.9	1	4	106.559	290.736	1
8.93333	1	4	105.05	292.618	1
8.96667	1	4	103.765	294.786	1
9	1	4	102.7	297.157	1
9.03333	1	4	101.768	299.695	1
9.06667	1	4	101.021	302.334	1
9.1	1	4	100.492	304.833	1
9.13333	1	4	100.199	307.382	1
9.16667	1	4	99.98	310.011	1
9.2	1	4	99.5925	312.639	1
9.23333	1	4	99.2719	315.209	1
9.26667	1	4	99.1745	317.927	1
9.3	1	4	99.0003	320.767	1
9.33333	1	4	98.689	323.358	1
9.36667	1	4	98.5109	325.587	1
9.4	1	4	98.4602	327.783	1
9.43333	1	4	98.2542	330.273	1
9.46667	1	4	97.8964	332.796	1
